# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1
HALLMARK_COMPLEMENT	0.3673439605117522	0.3219100137052502	0.3257322331969663	0.3124397084301919
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.007197017704301672	0.015752262497725013	0.031251149528035246	0.0020912330308988287
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.1514426566623341	0.16653560512015905	0.16580599843493998	0.12665440419695975
HALLMARK_GLYCOLYSIS	0.680245195610216	0.6875864043571108	0.7323768887133174	0.6889977055461651
HALLMARK_HYPOXIA	0.32834351166848336	0.34394758554553206	0.37007115087885956	0.2559333374662339
HALLMARK_IL2_STAT5_SIGNALING	-0.23958452521890183	-0.23305265411612708	-0.21608427455894533	-0.2543480034805416
HALLMARK_KRAS_SIGNALING_DN	-0.20674991501564355	-0.1372251846854719	-0.17841492133514594	-0.26762311128668254
HALLMARK_KRAS_SIGNALING_UP	0.07848702153070125	0.1031673152187926	0.1203673107834734	0.07892638779576505
HALLMARK_P53_PATHWAY	0.39696020416204153	0.43170488223909503	0.4345515832820104	0.37309683628162493
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.08444685925020642	-0.0961122482828018	-0.081460015282702	-0.14071387543666372
# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1
HALLMARK_COMPLEMENT	0.3673439605117522	0.3219100137052502	0.3257322331969663	0.3124397084301919
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.007197017704301672	0.015752262497725013	0.031251149528035246	0.0020912330308988287
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.1514426566623341	0.16653560512015905	0.16580599843493998	0.12665440419695975
HALLMARK_GLYCOLYSIS	0.680245195610216	0.6875864043571108	0.7323768887133174	0.6889977055461651
HALLMARK_HYPOXIA	0.32834351166848336	0.34394758554553206	0.37007115087885956	0.2559333374662339
HALLMARK_IL2_STAT5_SIGNALING	-0.23958452521890183	-0.23305265411612708	-0.21608427455894533	-0.2543480034805416
HALLMARK_KRAS_SIGNALING_DN	-0.20674991501564355	-0.1372251846854719	-0.17841492133514594	-0.26762311128668254
HALLMARK_KRAS_SIGNALING_UP	0.07848702153070125	0.1031673152187926	0.1203673107834734	0.07892638779576505
HALLMARK_P53_PATHWAY	0.39696020416204153	0.43170488223909503	0.4345515832820104	0.37309683628162493
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.08444685925020642	-0.0961122482828018	-0.081460015282702	-0.14071387543666372
# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1
HALLMARK_COMPLEMENT	0.3673439605117522	0.3219100137052502	0.3257322331969663	0.3124397084301919
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.007197017704301672	0.015752262497725013	0.031251149528035246	0.0020912330308988287
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.1514426566623341	0.16653560512015905	0.16580599843493998	0.12665440419695975
HALLMARK_GLYCOLYSIS	0.680245195610216	0.6875864043571108	0.7323768887133174	0.6889977055461651
HALLMARK_HYPOXIA	0.32834351166848336	0.34394758554553206	0.37007115087885956	0.2559333374662339
HALLMARK_IL2_STAT5_SIGNALING	-0.23958452521890183	-0.23305265411612708	-0.21608427455894533	-0.2543480034805416
HALLMARK_KRAS_SIGNALING_DN	-0.20674991501564355	-0.1372251846854719	-0.17841492133514594	-0.26762311128668254
HALLMARK_KRAS_SIGNALING_UP	0.07848702153070125	0.1031673152187926	0.1203673107834734	0.07892638779576505
HALLMARK_P53_PATHWAY	0.39696020416204153	0.43170488223909503	0.4345515832820104	0.37309683628162493
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.08444685925020642	-0.0961122482828018	-0.081460015282702	-0.14071387543666372
# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1
HALLMARK_COMPLEMENT	0.3673439605117522	0.3219100137052502	0.3257322331969663	0.3124397084301919
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.007197017704301672	0.015752262497725013	0.031251149528035246	0.0020912330308988287
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.1514426566623341	0.16653560512015905	0.16580599843493998	0.12665440419695975
HALLMARK_GLYCOLYSIS	0.680245195610216	0.6875864043571108	0.7323768887133174	0.6889977055461651
HALLMARK_HYPOXIA	0.32834351166848336	0.34394758554553206	0.37007115087885956	0.2559333374662339
HALLMARK_IL2_STAT5_SIGNALING	-0.23958452521890183	-0.23305265411612708	-0.21608427455894533	-0.2543480034805416
HALLMARK_KRAS_SIGNALING_DN	-0.20674991501564355	-0.1372251846854719	-0.17841492133514594	-0.26762311128668254
HALLMARK_KRAS_SIGNALING_UP	0.07848702153070125	0.1031673152187926	0.1203673107834734	0.07892638779576505
HALLMARK_P53_PATHWAY	0.39696020416204153	0.43170488223909503	0.4345515832820104	0.37309683628162493
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.08444685925020642	-0.0961122482828018	-0.081460015282702	-0.14071387543666372
