# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1
HALLMARK_COMPLEMENT	0.3697687973365779	0.3023194119747869	0.2863116673041986	0.2764045352912906
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.02928529884372373	0.04640354583376977	0.053115318464871684	0.027821056551458317
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.20050645262006592	0.23791415209689976	0.23526871152706633	0.10121096431111493
HALLMARK_GLYCOLYSIS	0.6567586663304704	0.669302851312403	0.7034056363617511	0.6417870889153882
HALLMARK_HYPOXIA	0.2951500401605305	0.2910961227469769	0.31649639128003687	0.21449696258834575
HALLMARK_IL2_STAT5_SIGNALING	-0.1567136637452114	-0.21536809535286827	-0.10864140519041089	-0.24323257801998524
HALLMARK_KRAS_SIGNALING_DN	-0.22771485596974683	-0.16045349724672367	-0.1620012763722085	-0.296594363638249
HALLMARK_KRAS_SIGNALING_UP	0.12249644076544793	0.035663359730935755	0.14178357190580956	0.030395752794895082
HALLMARK_P53_PATHWAY	0.3613321829855277	0.38346961351658865	0.41605512239260867	0.3079836012084053
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.10238164578581173	-0.1264172048465064	-0.0944093117039318	-0.19578585522083325
# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1
HALLMARK_COMPLEMENT	0.3697687973365779	0.3023194119747869	0.2863116673041986	0.2764045352912906
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.02928529884372373	0.04640354583376977	0.053115318464871684	0.027821056551458317
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.20050645262006592	0.23791415209689976	0.23526871152706633	0.10121096431111493
HALLMARK_GLYCOLYSIS	0.6567586663304704	0.669302851312403	0.7034056363617511	0.6417870889153882
HALLMARK_HYPOXIA	0.2951500401605305	0.2910961227469769	0.31649639128003687	0.21449696258834575
HALLMARK_IL2_STAT5_SIGNALING	-0.1567136637452114	-0.21536809535286827	-0.10864140519041089	-0.24323257801998524
HALLMARK_KRAS_SIGNALING_DN	-0.22771485596974683	-0.16045349724672367	-0.1620012763722085	-0.296594363638249
HALLMARK_KRAS_SIGNALING_UP	0.12249644076544793	0.035663359730935755	0.14178357190580956	0.030395752794895082
HALLMARK_P53_PATHWAY	0.3613321829855277	0.38346961351658865	0.41605512239260867	0.3079836012084053
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.10238164578581173	-0.1264172048465064	-0.0944093117039318	-0.19578585522083325
