# scale the enrichment scores by number of genes in the gene sets
# this normalization has not effects on the final NES, as indicated by Barbie et al., 2009, online methods, pg. 2
Term|ES	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1
HALLMARK_ADIPOGENESIS	0.046842114134041664	0.046859988464343715	0.06284408625641831	0.04907935434489901
HALLMARK_ALLOGRAFT_REJECTION	0.11263143925365005	0.11436927326567453	0.11419017011997139	0.09952243588779304
HALLMARK_ANDROGEN_RESPONSE	0.07010630812836005	0.11773913996689098	0.08455650856513573	0.09411578115402751
HALLMARK_ANGIOGENESIS	0.13494321770509865	0.06316971271571611	0.0844716621775888	0.03091902003545679
HALLMARK_APICAL_JUNCTION	0.052670562001413845	0.052094402934973486	0.06893446128007678	0.03729529237865116
HALLMARK_APICAL_SURFACE	0.09612141916106667	0.16280551050661102	0.15678684395547357	0.12989445773253624
HALLMARK_APOPTOSIS	0.10831354277183716	0.11386855967697938	0.13777134590940115	0.09238905461904381
HALLMARK_BILE_ACID_METABOLISM	0.045761237156081117	0.003970322466119157	0.03698715348390973	0.009791353940032265
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.11383050600528878	0.14298228681212227	0.1872117658327098	0.11325855946964541
HALLMARK_COAGULATION	0.11749471081242409	0.1272287183470704	0.13533508687899723	0.10841448430917279
HALLMARK_COMPLEMENT	0.0682614016799382	0.10447995892994849	0.10941326398156699	0.07296443497996677
HALLMARK_DNA_REPAIR	-0.07797690661807063	-0.0679480651249015	-0.0665525235554989	-0.07334841992588137
HALLMARK_E2F_TARGETS	-0.022173882318003973	-0.04257312532039308	-0.03284563175004094	-0.0414430118383393
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.12797552983982843	0.11700582036839262	0.15271961673073234	0.11149475022188743
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.08137512790396217	0.05836844603889748	0.09621459354013992	0.061382186184683954
HALLMARK_ESTROGEN_RESPONSE_LATE	0.07478693146503344	0.06619552250183937	0.09883477260200677	0.06185228260491266
HALLMARK_FATTY_ACID_METABOLISM	0.09082867825775151	0.09126125652344597	0.11140444132739498	0.10675934125452252
HALLMARK_G2M_CHECKPOINT	0.025415135146056953	0.03465555089383537	0.03289276073720418	0.02621901303580659
HALLMARK_GLYCOLYSIS	0.09313889902270871	0.08872569534131838	0.11693660488585617	0.07267614917962031
HALLMARK_HEDGEHOG_SIGNALING	-0.012624588403939459	-0.0034445970412429515	-0.0256893799865025	-0.05307680366841395
HALLMARK_HEME_METABOLISM	0.03307646180562825	0.04692039456634218	0.030003875350926915	0.06344340624951895
HALLMARK_HYPOXIA	0.05157267516242241	0.08081776180160131	0.10807918375413017	0.04210258200816417
HALLMARK_IL2_STAT5_SIGNALING	0.06965957163527747	0.07531162753934695	0.08499732562150707	0.04420570830901138
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.13468259917657932	0.1092793675336542	0.09067590774416341	0.09371508666638108
HALLMARK_INFLAMMATORY_RESPONSE	0.10748582653202628	0.09478958874155172	0.10633308041376542	0.03724869833184581
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.04274368985595989	0.08778137979099941	0.08606799588661893	0.028868972564272184
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.028872896857067933	0.02908049456375202	0.03338778681283384	-0.006538094500551965
HALLMARK_KRAS_SIGNALING_DN	0.07504031521549863	0.08917850225124406	0.08132090077163338	0.06312785879952845
HALLMARK_KRAS_SIGNALING_UP	0.09979699207813654	0.1160634776286616	0.10494326565994112	0.09895449222389174
HALLMARK_MITOTIC_SPINDLE	0.024695397227603163	0.0213399160404481	-4.1065106386692486e-05	0.0048995293827498575
HALLMARK_MTORC1_SIGNALING	0.023371175430319385	0.0257494983736145	0.0557352442987463	0.013660873906166151
HALLMARK_MYC_TARGETS_V1	-0.04511955393064246	-0.04954497161523623	-0.038267128702427954	-0.03435697081111096
HALLMARK_MYC_TARGETS_V2	-0.039656039937905334	-0.09511511398580313	-0.0471876206680837	-0.0931707933034163
HALLMARK_MYOGENESIS	0.05051095358368063	0.011075891538977426	0.04837316746925233	0.039920500696456404
HALLMARK_NOTCH_SIGNALING	0.023559633011817085	0.12117957946256319	0.016815197800733445	0.028107802589952012
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.012740810529770517	0.013917675477165702	0.026382375275900483	-0.0078119753849193365
HALLMARK_P53_PATHWAY	0.016115301785783635	0.03174857144648528	0.05176236371480967	0.01095341773651704
HALLMARK_PANCREAS_BETA_CELLS	0.027872495311210704	0.058940073009231535	0.13872206406591855	0.07341318596070907
HALLMARK_PEROXISOME	0.0747734145847637	0.081773915118866	0.11180314815521848	0.06283071677062876
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.0586601465522775	-0.02594805097608318	-0.0339174947474595	-0.020713963065774874
HALLMARK_PROTEIN_SECRETION	0.009395772901059713	-0.00410207313396934	0.007688799164534408	0.003050703375148518
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.05101714166953456	0.05771169649790291	0.11927106592456439	0.03766535177021332
HALLMARK_SPERMATOGENESIS	-0.010274486856395927	-0.004987861714598605	0.008521593698441585	0.021525343294963917
HALLMARK_TGF_BETA_SIGNALING	0.0837167092481138	0.11031447982859646	0.08471582943104661	0.08928949874269533
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.13522905388248052	0.10617055847030017	0.12976102876354598	0.049657338442168894
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.03025461191795554	0.03499045827611645	0.045936462209194805	0.06644952028421891
HALLMARK_UV_RESPONSE_DN	0.06571455182008754	0.07626513434730935	0.05662421988702505	0.03018632909367773
HALLMARK_UV_RESPONSE_UP	0.07535062767558313	0.07926514863103112	0.12716608690187664	0.07104826689674927
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.09607853167944165	0.0943080741219524	0.07814732465758453	0.034646294035683596
HALLMARK_XENOBIOTIC_METABOLISM	0.07515894943629708	0.09691629023592704	0.11424734255887484	0.06502570590215172
# scale the enrichment scores by number of genes in the gene sets
# this normalization has not effects on the final NES, as indicated by Barbie et al., 2009, online methods, pg. 2
Term|ES	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1
HALLMARK_ADIPOGENESIS	0.046842114134041664	0.046859988464343715	0.06284408625641831	0.04907935434489901
HALLMARK_ALLOGRAFT_REJECTION	0.11263143925365005	0.11436927326567453	0.11419017011997139	0.09952243588779304
HALLMARK_ANDROGEN_RESPONSE	0.07010630812836005	0.11773913996689098	0.08455650856513573	0.09411578115402751
HALLMARK_ANGIOGENESIS	0.13494321770509865	0.06316971271571611	0.0844716621775888	0.03091902003545679
HALLMARK_APICAL_JUNCTION	0.052670562001413845	0.052094402934973486	0.06893446128007678	0.03729529237865116
HALLMARK_APICAL_SURFACE	0.09612141916106667	0.16280551050661102	0.15678684395547357	0.12989445773253624
HALLMARK_APOPTOSIS	0.10831354277183716	0.11386855967697938	0.13777134590940115	0.09238905461904381
HALLMARK_BILE_ACID_METABOLISM	0.045761237156081117	0.003970322466119157	0.03698715348390973	0.009791353940032265
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.11383050600528878	0.14298228681212227	0.1872117658327098	0.11325855946964541
HALLMARK_COAGULATION	0.11749471081242409	0.1272287183470704	0.13533508687899723	0.10841448430917279
HALLMARK_COMPLEMENT	0.0682614016799382	0.10447995892994849	0.10941326398156699	0.07296443497996677
HALLMARK_DNA_REPAIR	-0.07797690661807063	-0.0679480651249015	-0.0665525235554989	-0.07334841992588137
HALLMARK_E2F_TARGETS	-0.022173882318003973	-0.04257312532039308	-0.03284563175004094	-0.0414430118383393
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.12797552983982843	0.11700582036839262	0.15271961673073234	0.11149475022188743
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.08137512790396217	0.05836844603889748	0.09621459354013992	0.061382186184683954
HALLMARK_ESTROGEN_RESPONSE_LATE	0.07478693146503344	0.06619552250183937	0.09883477260200677	0.06185228260491266
HALLMARK_FATTY_ACID_METABOLISM	0.09082867825775151	0.09126125652344597	0.11140444132739498	0.10675934125452252
HALLMARK_G2M_CHECKPOINT	0.025415135146056953	0.03465555089383537	0.03289276073720418	0.02621901303580659
HALLMARK_GLYCOLYSIS	0.09313889902270871	0.08872569534131838	0.11693660488585617	0.07267614917962031
HALLMARK_HEDGEHOG_SIGNALING	-0.012624588403939459	-0.0034445970412429515	-0.0256893799865025	-0.05307680366841395
HALLMARK_HEME_METABOLISM	0.03307646180562825	0.04692039456634218	0.030003875350926915	0.06344340624951895
